trustLevel|totalScanTimeInSeconds|grandTotal|lineItemVoids|scansWithoutRegistration|quantityModifications|scannedLineItemsPerSecond|valuePerSecond|lineItemVoidsPerPosition|fraud|totalItemScanned|interTstsVps
4|1692|61.1|6|5|4|0.0112293144208038|0.0361111111111111|0.315789473684211|0|19.000000000000032|1755.3063888888892
6|1292|78.35|11|5|5|0.0069659442724458|0.0606424148606811|1.22222222222222|0|8.999999999999973|1375.1013332043342
1|913|95.01|8|0|0|0.0306681270536692|0.104063526834611|0.285714285714286|1|27.99999999999998|1017.8970756845562
2|677|1.76|6|5|0|0.0162481536189069|0.0025997045790251|0.545454545454545|0|10.999999999999972|678.7645754800592
4|1655|83.13|6|8|0|0.0066465256797583|0.0502296072507553|0.545454545454545|0|10.999999999999988|1742.3055872507553
6|1220|85.4|3|0|3|0.0057377049180327|0.07|0.428571428571429|0|6.999999999999894|1311.378
6|1436|72.07|0|6|5|0.0104456824512535|0.0501880222841226|0.0|0|15.000000000000025|1511.687050766017
5|1130|55.66|7|3|3|0.0079646017699115|0.0492566371681416|0.777777777777778|0|8.999999999999996|1188.4016244247787
6|700|56.78|5|10|3|0.0328571428571429|0.0811142857142857|0.217391304347826|0|23.00000000000003|761.3856691428571
4|149|94.28|1|4|2|0.10738255033557|0.632751677852349|0.0625|0|15.999999999999929|302.9358281879194
3|470|47.97|11|5|1|0.0574468085106383|0.102063829787234|0.407407407407407|0|27.0|522.8660019148937
1|1280|15.53|5|2|5|0.0046875|0.0121328125|0.833333333333333|0|6.0|1295.718422578125
4|1489|20.55|9|3|0|0.0094022834116857|0.0138012088650101|0.642857142857143|0|14.000000000000007|1509.8336148421758
6|1614|51.21|7|4|5|0.0185873605947955|0.031728624535316|0.233333333333333|0|29.99999999999994|1666.8348228624536
6|3|7.68|2|3|0|6.66666666666667|2.56|0.1|0|20.000000000000007|30.3408
6|663|57.83|6|9|3|0.028657616892911|0.0872247360482655|0.315789473684211|0|18.999999999999993|725.8742064856713
2|209|82.32|8|10|4|0.076555023923445|0.393875598086124|0.5|0|16.000000000000004|323.7438392344496
1|1325|38.1|10|7|1|0.0181132075471698|0.0287547169811321|0.416666666666667|1|23.999999999999982|1364.1955547169812
2|1526|79.95|10|0|1|0.009829619921363|0.052391874180865|0.666666666666667|0|14.999999999999936|1610.1387303407603
5|434|6.34|2|6|2|0.0230414746543779|0.0146082949308756|0.2|0|10.000000000000007|440.43261658986177
3|651|49.17|3|7|0|0.0076804915514592|0.0755299539170507|0.6|0|4.999999999999939|703.8838078341013
2|1458|10.4|7|7|1|0.01440329218107|0.0071330589849108|0.333333333333333|0|21.00000000000006|1468.474183813443
5|1201|79.43|2|5|2|0.0116569525395504|0.0661365528726062|0.142857142857143|0|14.000000000000032|1285.683226394671
5|1145|11.05|4|1|3|0.0078602620087336|0.009650655021834|0.444444444444444|0|8.999999999999973|1156.1566397379913
4|870|18.45|7|3|1|0.0034482758620689|0.0212068965517241|2.33333333333333|0|2.999999999999943|888.8412672413792
1|1798|77.97|4|6|4|0.0100111234705228|0.0433648498331479|0.222222222222222|0|17.999999999999993|1879.3511573414903
5|1815|61.81|9|3|2|0.0137741046831956|0.0340550964187328|0.36|0|25.000000000000014|1878.9149455096417
6|103|80.45|9|2|2|0.262135922330097|0.781067961165049|0.333333333333333|0|26.999999999999993|246.28691747572827
6|246|38.67|10|0|3|0.0731707317073171|0.15719512195122|0.555555555555556|0|18.000000000000007|290.7487353658538
4|1711|38.35|2|3|5|0.0175336060783168|0.0224137931034483|0.0666666666666667|0|30.000000000000046|1750.2095689655173
5|553|41.25|10|10|0|0.0470162748643761|0.0745931283905967|0.384615384615385|0|25.999999999999986|597.3269665461122
6|1248|87.89|11|6|4|0.0048076923076923|0.0704246794871795|1.83333333333333|0|5.99999999999999|1342.0796250801282
1|892|94.62|10|6|0|0.0201793721973094|0.106076233183857|0.555555555555556|0|17.999999999999982|996.6569331838571
5|1481|60.4|9|5|2|0.00067521944632|0.0407832545577313|9.0|0|0.99999999999992|1543.8633085752872
6|650|32.58|9|3|0|0.0292307692307692|0.0501230769230769|0.473684210526316|0|18.99999999999998|684.2130098461538
5|1495|39.16|11|2|0|0.0013377926421404|0.0261939799331104|5.5|0|1.999999999999898|1535.1857562541807
4|1692|70.17|3|9|3|0.0106382978723404|0.0414716312056738|0.166666666666667|0|17.999999999999954|1765.0800643617022
2|131|12.21|7|7|3|0.0610687022900763|0.093206106870229|0.875|0|7.999999999999996|144.3480465648855
3|954|98.87|4|0|2|0.0031446540880503|0.103637316561845|1.33333333333333|0|2.9999999999999862|1063.1166214884697
4|423|16.55|3|5|5|0.0449172576832151|0.0391252955082742|0.157894736842105|0|18.999999999999986|440.1975236406619
4|1692|92.05|8|9|3|0.0130023640661939|0.054403073286052|0.363636363636364|0|22.000000000000078|1789.0578028959812
3|837|77.96|5|5|5|0.026284348864994|0.093142174432497|0.227272727272727|0|21.99999999999998|922.2213639187573
3|1045|49.05|7|7|2|0.0220095693779904|0.0469377990430622|0.304347826086957|0|22.999999999999968|1096.3522990430622
2|355|61.15|6|5|0|0.0845070422535211|0.172253521126761|0.2|0|29.99999999999999|426.68330281690163
3|1231|29.2|8|10|3|0.0129975629569456|0.0237205523964257|0.5|0|16.000000000000032|1260.8926401299755
6|351|73.52|8|1|3|0.0398860398860399|0.209458689458689|0.571428571428571|0|14.000000000000005|439.9194028490026
1|1049|40.41|5|8|5|0.0133460438512869|0.0385224022878932|0.357142857142857|0|13.99999999999996|1090.9666902764536
5|497|17.85|1|6|2|0.0060362173038229|0.0359154929577465|0.333333333333333|0|2.9999999999999813|515.4910915492958
4|445|28.06|0|4|4|0.0561797752808989|0.0630561797752809|0.0|0|25.00000000000001|474.8293564044943
6|1107|81.63|4|10|1|0.014453477868112|0.073739837398374|0.25|0|15.999999999999984|1194.6493829268293
4|391|74.52|3|1|1|0.0639386189258312|0.190588235294118|0.12|0|25.0|479.7226352941178
2|1714|83.56|11|2|5|0.0163360560093349|0.0487514585764294|0.392857142857143|1|28.000000000000018|1801.6336718786467
2|1203|48.35|3|1|1|0.0199501246882793|0.0401911886949293|0.125|0|24.0|1253.2932439733997
3|1574|45.79|6|6|5|0.0177890724269377|0.0290914866581957|0.214285714285714|0|27.99999999999994|1621.122099174079
1|1749|71.1|1|2|1|0.006861063464837|0.0406518010291595|0.0833333333333333|0|11.999999999999913|1822.9903430531733
5|1823|88.66|8|1|5|0.0131651124520022|0.0486341195831048|0.333333333333333|0|24.00000000000001|1915.9719010422382
1|174|96.0|0|2|2|0.109195402298851|0.551724137931034|0.0|0|19.000000000000075|322.96551724137913
2|1641|51.34|10|6|2|0.0152346130408288|0.031285801340646|0.4|1|25.00000000000006|1693.9462130408288
1|900|69.02|6|5|4|0.0111111111111111|0.0766888888888889|0.6|0|9.99999999999999|974.3130671111111
4|1755|24.25|10|7|2|0.0068376068376068|0.0138176638176638|0.833333333333333|0|11.999999999999934|1779.5850783475782
1|1054|4.08|5|6|5|0.023719165085389|0.0038709677419354|0.2|1|25.000000000000004|1058.0957935483868
1|963|38.73|9|1|1|0.0031152647975077|0.0402180685358255|3.0|0|2.999999999999915|1003.2876457943925
6|676|36.61|0|3|3|0.0088757396449704|0.0541568047337278|0.0|0|5.999999999999991|714.5926806213017
2|179|6.49|11|5|4|0.0279329608938547|0.0362569832402235|2.2|0|4.999999999999991|185.72530782122905
3|485|73.39|3|3|1|0.0247422680412371|0.151319587628866|0.25|0|11.999999999999993|569.4953445360825
6|1829|22.63|7|5|0|0.014215418261345|0.0123728813559322|0.269230769230769|0|26.000000000000004|1851.909998305085
2|150|60.24|4|3|1|0.0533333333333333|0.4016|0.5|0|7.999999999999996|234.432384
6|631|44.78|2|5|5|0.0095087163232963|0.0709667194928685|0.333333333333333|0|5.999999999999965|678.9578896988907
4|543|26.23|6|4|1|0.0165745856353591|0.0483057090239411|0.666666666666667|0|8.999999999999993|570.497058747698
1|46|21.96|11|4|1|0.521739130434783|0.477391304347826|0.458333333333333|0|24.00000000000002|78.44351304347825
6|1543|27.91|6|2|2|0.0084251458198315|0.0180881399870382|0.461538461538462|0|13.000000000000004|1571.4148399870382
2|1765|85.29|8|5|3|0.0113314447592068|0.0483229461756374|0.4|0|20.0|1854.4114640793202
4|745|92.43|10|3|2|0.0013422818791946|0.12406711409396|10.0|0|0.999999999999977|848.897523355705
6|1136|99.39|10|3|5|0.0255281690140845|0.0874911971830986|0.344827586206897|0|28.999999999999993|1244.0857500880281
3|517|31.59|11|8|1|0.0135396518375242|0.0611025145067698|1.57142857142857|0|7.0000000000000115|550.5202284332689
5|142|53.7|4|1|4|0.028169014084507|0.378169014084507|1.0|0|3.9999999999999942|216.00767605633803
1|1266|45.08|9|3|0|0.0063191153238546|0.035608214849921|1.125|0|7.9999999999999245|1312.6852183254343
6|584|81.16|7|10|0|0.035958904109589|0.138972602739726|0.333333333333333|0|20.999999999999975|676.4390164383561
5|384|5.61|3|9|4|0.0416666666666667|0.014609375|0.1875|0|16.000000000000014|389.69195859375
1|1029|99.19|2|8|1|0.0165208940719145|0.0963945578231293|0.117647058823529|0|17.00000000000002|1137.7513761904763
1|68|38.57|10|2|3|0.323529411764706|0.567205882352941|0.454545454545455|0|22.000000000000007|128.44713088235292
4|347|56.91|8|2|4|0.0461095100864553|0.164005763688761|0.5|0|15.99999999999999|413.2435680115275
1|1676|39.23|8|10|1|0.0047732696897374|0.0234069212410501|1.0|0|7.999999999999883|1716.1482535202865
3|239|2.16|0|7|0|0.0878661087866109|0.0090376569037656|0.0|0|21.000000000000004|241.1795213389121
6|1372|83.08|10|8|4|0.0036443148688046|0.0605539358600583|2.0|0|4.999999999999911|1460.1108209912534
6|819|80.67|5|10|1|0.0024420024420024|0.0984981684981685|2.5|0|1.9999999999999656|907.6158472527472
3|1446|6.37|10|3|0|0.020746887966805|0.0044052558782849|0.333333333333333|0|30.00000000000003|1452.398061479945
2|842|7.33|3|6|1|0.0356294536817102|0.0087054631828978|0.1|0|29.99999999999999|849.3938110451305
6|1747|84.54|3|1|3|0.0171722953634803|0.0483915283342874|0.1|0|30.00000000000008|1835.6310198053811
5|1313|10.43|0|8|5|0.006092916984006|0.0079436405178979|0.0|0|7.999999999999878|1323.5128521706017
6|468|90.66|7|3|0|0.0641025641025641|0.193717948717949|0.233333333333333|0|29.999999999999996|576.2224692307694
3|629|66.15|5|10|1|0.0365659777424483|0.10516693163752|0.217391304347826|0|22.99999999999998|702.1067925278221
1|151|67.03|9|8|0|0.0066225165562913|0.443907284768212|9.0|0|0.9999999999999862|247.78510529801326
4|1034|4.92|11|6|4|0.02321083172147|0.0047582205029013|0.458333333333333|0|23.99999999999998|1038.9434104448742
3|422|12.28|9|3|5|0.0118483412322275|0.0290995260663507|1.8|0|5.000000000000004|434.6373421800948
1|62|97.71|9|5|5|0.32258064516129|1.57596774193548|0.45|0|19.99999999999998|313.6978080645152
4|340|80.66|11|4|2|0.0117647058823529|0.237235294117647|2.75|0|3.999999999999986|439.79539882352935
6|541|27.67|10|8|5|0.0277264325323475|0.0511460258780037|0.666666666666667|0|14.999999999999998|570.0852105360443
2|1817|9.95|10|7|3|0.0126582278481013|0.0054760594386351|0.434782608695652|0|23.000000000000064|1827.0044867914146
4|1427|93.21|3|2|2|0.0175192711983181|0.0653188507358094|0.12|0|24.99999999999993|1526.2983700770847
4|1649|32.27|0|8|1|0.0006064281382656|0.0195694360218314|0.0|0|0.9999999999999745|1681.9015057004247
3|1736|79.36|2|9|5|0.0046082949308755|0.0457142857142857|0.25|0|7.999999999999868|1818.9878857142858
3|752|23.9|2|8|0|0.0039893617021276|0.031781914893617|0.666666666666667|0|2.9999999999999556|776.6595877659573
2|1000|12.51|9|7|1|0.011|0.01251|0.818181818181818|0|11.0|1012.6665000999999
4|1519|90.38|8|5|2|0.0078999341672152|0.0594996708360764|0.666666666666667|0|11.99999999999989|1614.7575802501647
4|192|64.91|7|6|5|0.046875|0.338072916666667|0.777777777777778|0|9.0|278.8543130208334
6|1060|71.23|1|0|5|0.0188679245283019|0.0671981132075472|0.05|0|20.000000000000014|1136.0165216037738
3|828|68.01|7|1|4|0.0265700483091787|0.0821376811594203|0.318181818181818|0|21.99999999999996|901.5961836956521
3|1098|55.63|10|4|0|0.0072859744990892|0.0506648451730419|1.25|0|7.999999999999942|1156.4484853369763
1|1578|94.43|3|6|3|0.0019011406844106|0.0598415716096325|1.0|0|2.9999999999999267|1678.080839607098
1|722|55.25|1|4|2|0.03601108033241|0.0765235457063712|0.0384615384615385|0|26.00000000000002|781.4779259002769
5|1446|92.06|2|1|2|0.0089903181189488|0.0636652835408022|0.153846153846154|0|12.999999999999964|1543.9210260027662
6|219|94.15|9|0|1|0.118721461187215|0.429908675799087|0.346153846153846|0|26.000000000000085|353.62590182648415
4|91|78.15|7|3|3|0.197802197802198|0.858791208791209|0.388888888888889|0|18.000000000000018|236.264532967033
3|494|47.77|2|8|1|0.0587044534412955|0.0967004048582996|0.0689655172413793|0|28.999999999999975|546.389378340081
3|287|68.23|5|1|0|0.0731707317073171|0.237735191637631|0.238095238095238|0|21.000000000000007|371.4506721254357
2|1579|63.52|10|0|5|0.0164661177960735|0.0402279924002533|0.384615384615385|0|26.000000000000057|1645.075282077264
6|1083|95.65|4|7|1|0.0203139427516159|0.0883194829178209|0.181818181818182|0|22.000000000000018|1187.0977585410894
6|320|26.99|0|4|5|0.053125|0.08434375|0.0|0|17.0|349.2664378125
3|847|49.05|1|9|5|0.0354191263282172|0.0579102715466352|0.0333333333333333|0|29.999999999999968|898.8904988193626
1|1362|80.43|7|10|1|0.0088105726872246|0.0590528634361233|0.583333333333333|0|11.999999999999904|1447.1796218061675
3|89|27.22|3|7|5|0.292134831460674|0.305842696629213|0.115384615384615|0|25.999999999999986|124.54503820224711
4|322|83.14|9|8|2|0.0527950310559006|0.258198757763975|0.529411764705882|0|16.999999999999993|426.60664472049683
5|753|46.95|2|8|3|0.0013280212483399|0.0623505976095618|2.0|0|0.9999999999999447|802.877360557769
4|479|46.28|11|6|0|0.0146137787056367|0.0966179540709812|1.57142857142857|0|6.999999999999979|529.7514789144051
6|258|7.85|3|0|1|0.0077519379844961|0.0304263565891473|1.5|0|1.9999999999999938|266.08884689922485
4|1630|33.48|0|7|4|0.0049079754601227|0.0205398773006135|0.0|0|8.0|1664.1676750920246
5|507|60.93|7|4|4|0.0532544378698225|0.120177514792899|0.259259259259259|0|27.000000000000007|575.2524159763311
2|1497|34.02|1|0|3|0.0187040748162993|0.0227254509018036|0.0357142857142857|0|28.000000000000053|1531.7931198396795
6|1593|59.82|5|6|2|0.0112994350282486|0.0375517890772128|0.277777777777778|0|18.000000000000018|1655.0663480225987
6|203|29.2|11|3|2|0.0246305418719212|0.14384236453202|2.2|0|5.0000000000000036|236.40019704433504
1|1084|10.62|9|8|4|0.014760147601476|0.0097970479704797|0.5625|0|15.999999999999984|1094.7240446494466
6|280|62.9|3|5|4|0.0928571428571429|0.224642857142857|0.115384615384615|0|26.000000000000014|357.03003571428565
3|1137|60.94|6|7|0|0.0149516270888303|0.0535971855760774|0.352941176470588|0|17.00000000000005|1201.2062124890062
4|168|9.35|6|6|5|0.136904761904762|0.0556547619047619|0.260869565217391|0|23.000000000000018|177.8703720238095
6|1243|66.54|8|8|4|0.0120675784392599|0.0535317779565567|0.533333333333333|0|15.000000000000055|1313.1020045052292
2|154|4.4|2|4|5|0.0454545454545455|0.0285714285714286|0.285714285714286|0|7.000000000000006|158.52571428571432
1|63|99.7|8|10|5|0.0317460317460317|1.58253968253968|4.0|0|1.9999999999999973|320.4792063492057
6|1161|37.21|8|9|3|0.0060292850990525|0.0320499569336779|1.14285714285714|0|6.999999999999953|1199.4025788975023
4|515|92.19|1|1|0|0.0388349514563107|0.179009708737864|0.05|0|20.00000000000001|623.6929050485436
5|1035|40.73|4|0|0|0.0057971014492753|0.0393526570048309|0.666666666666667|0|5.999999999999935|1077.3328337198068
6|1208|64.93|8|2|0|0.0248344370860927|0.05375|0.266666666666667|0|29.999999999999982|1276.4199875
5|889|48.49|11|5|2|0.0326209223847019|0.0545444319460067|0.379310344827586|0|28.99999999999999|940.1348595050617
4|1095|76.99|1|6|2|0.0118721461187215|0.070310502283105|0.0769230769230769|0|13.000000000000043|1177.4032055707762
4|1763|21.77|0|0|1|0.0062393647192285|0.0123482699943278|0.0|0|10.999999999999845|1785.0388218377766
4|577|93.37|9|9|1|0.0467937608318891|0.161819757365685|0.333333333333333|0|27.00000000000001|685.4791107452343
3|913|65.93|0|7|0|0.008762322015334|0.0722124863088719|0.0|0|7.999999999999941|983.6909692223442
2|607|78.51|11|1|5|0.014827018121911|0.129341021416804|1.22222222222222|0|8.999999999999977|695.6645635914334
3|427|79.03|8|3|0|0.0070257611241217|0.185081967213115|2.66666666666667|0|2.999999999999966|520.6570278688525
1|151|18.3|9|8|0|0.112582781456954|0.121192052980132|0.529411764705882|0|17.000000000000053|171.51781456953634
5|672|34.76|0|9|1|0.0386904761904762|0.0517261904761905|0.0|0|26.000000000000007|708.5580023809524
1|1730|11.13|8|7|0|0.0121387283236994|0.0064335260115606|0.380952380952381|1|20.99999999999996|1741.2016051445084
1|182|60.35|11|8|4|0.021978021978022|0.331593406593407|2.75|0|4.000000000000004|262.36166208791224
3|1710|11.63|6|4|3|0.0134502923976608|0.0068011695906432|0.260869565217391|0|22.999999999999968|1721.709097602339
4|1168|93.3|10|7|2|0.0042808219178082|0.0798801369863014|2.0|0|4.999999999999978|1268.7528167808218
3|440|77.6|4|2|3|0.0431818181818182|0.176363636363636|0.210526315789474|0|19.00000000000001|531.285818181818
1|670|26.13|10|7|0|0.0447761194029851|0.039|0.333333333333333|1|30.000000000000018|697.14907
1|886|97.49|4|9|0|0.0056433408577878|0.110033860045147|0.8|0|4.999999999999991|994.2172010158015
5|389|8.11|4|6|2|0.0565552699228792|0.0208483290488432|0.181818181818182|0|22.00000000000001|397.2790799485861
5|1628|71.69|10|4|4|0.0153562653562654|0.0440356265356265|0.4|0|25.00000000000007|1702.8469140663392
2|1323|43.26|4|6|5|0.018896447467876|0.0326984126984127|0.16|0|24.999999999999947|1367.6745333333333
2|1425|72.87|4|2|1|0.0168421052631579|0.0511368421052632|0.166666666666667|0|24.00000000000001|1501.5963416842105
2|354|0.58|7|3|1|0.0282485875706215|0.001638418079096|0.7|0|10.00000000000001|354.5809502824859
6|183|6.14|2|10|2|0.120218579234973|0.033551912568306|0.0909090909090909|0|22.00000000000006|189.34600874316936
5|1153|33.14|10|0|3|0.02601908065915|0.0287424111014744|0.333333333333333|0|29.999999999999947|1187.0925235039028
2|180|15.39|6|3|2|0.15|0.0855|0.222222222222222|0|27.0|196.70584499999998
5|1468|97.89|11|0|5|0.0020435967302452|0.0666825613079019|3.66666666666667|0|2.999999999999954|1572.4175559264304
6|1008|48.56|0|9|2|0.0158730158730159|0.0481746031746032|0.0|0|16.00000000000003|1058.8993587301586
1|1823|24.46|4|4|5|0.0148107515085025|0.0134174437739989|0.148148148148148|1|27.000000000000057|1847.788190674712
3|1175|72.12|11|6|4|0.0161702127659574|0.0613787234042553|0.578947368421053|0|18.999999999999947|1251.546633531915
2|1253|40.43|4|6|1|0.0167597765363128|0.0322665602553871|0.19047619047619|0|20.99999999999994|1294.7345370311255
4|529|2.09|6|4|0|0.0037807183364839|0.0039508506616257|3.0|0|1.9999999999999831|531.0982572778828
3|1825|44.12|3|7|3|0.0071232876712328|0.0241753424657534|0.230769230769231|0|12.99999999999986|1870.186616109589
1|27|95.3|3|2|3|0.888888888888889|3.52962962962963|0.125|0|24.0|458.6737037037038
6|254|74.2|0|4|0|0.110236220472441|0.292125984251969|0.0|0|28.000000000000014|349.87574803149624
1|614|71.57|6|8|2|0.0472312703583062|0.116563517915309|0.206896551724138|1|29.000000000000007|693.9124509771984
1|1486|36.36|9|4|4|0.0060565275908479|0.0244683714670256|1.0|0|8.999999999999979|1523.249669986541
5|1361|94.21|8|10|3|0.0102865540044085|0.0692211609110948|0.571428571428571|0|13.999999999999968|1461.7313255694344
1|1509|4.08|10|9|3|0.0132538104705103|0.0027037773359841|0.5|1|20.000000000000043|1513.0910314115308
1|1103|90.95|3|5|1|0.0235720761559383|0.0824569356300997|0.115384615384615|1|25.999999999999947|1201.4494582955576
3|1694|99.15|4|2|1|0.0035419126328217|0.058530106257379|0.666666666666667|0|5.99999999999996|1798.9532600354194
4|697|81.24|4|8|1|0.0286944045911047|0.116556671449067|0.2|0|19.999999999999975|787.709063988522
6|725|66.37|2|4|4|0.0055172413793103|0.0915448275862069|0.5|0|3.9999999999999676|797.4458302068966
6|1575|55.42|11|8|3|0.0025396825396825|0.0351873015873016|2.75|0|3.999999999999938|1632.3700802539684
5|973|48.59|10|1|1|0.0154162384378212|0.0499383350462487|0.666666666666667|0|15.000000000000028|1024.0165036998974
6|897|83.34|7|5|5|0.0156075808249721|0.0929096989966555|0.5|0|13.999999999999973|988.0830943143814
4|1095|15.8|11|4|0|0.0219178082191781|0.0144292237442922|0.458333333333333|0|24.000000000000018|1111.02798173516
1|1211|0.8|10|4|0|0.0181668042939719|0.0006606110652353|0.454545454545455|1|21.99999999999997|1211.8005284888523
1|117|32.84|9|0|4|0.170940170940171|0.280683760683761|0.45|0|20.000000000000007|159.05765470085478
2|63|72.05|10|0|1|0.333333333333333|1.14365079365079|0.476190476190476|0|20.99999999999998|217.45003968253891
2|734|8.12|4|0|0|0.0408719346049046|0.0110626702997275|0.133333333333333|0|29.999999999999975|742.2098288828338
1|1406|77.48|7|1|5|0.0163584637268848|0.0551066856330014|0.304347826086957|1|23.00000000000003|1487.7496660028448
1|481|92.12|5|4|3|0.0103950103950104|0.191517671517672|1.0|0|5.000000000000003|590.7626079002082
3|943|2.86|10|1|0|0.0180275715800636|0.0030328738069989|0.588235294117647|0|16.999999999999975|945.8686740190878
2|965|64.51|5|1|5|0.0186528497409326|0.0668497409326425|0.277777777777778|0|17.999999999999957|1033.8224767875647
5|175|38.5|10|9|0|0.125714285714286|0.22|0.454545454545455|0|22.00000000000005|221.97
6|1477|59.6|3|8|2|0.0081245768449559|0.0403520649966148|0.25|0|11.999999999999865|1539.004983073798
5|95|15.24|8|7|2|0.0210526315789474|0.160421052631579|4.0|0|2.000000000000003|112.68481684210528
3|1544|2.6|9|2|3|0.0038860103626943|0.0016839378238342|1.5|0|5.999999999999999|1546.6043782383422
2|1534|99.01|10|3|1|0.014993481095176|0.0645436766623207|0.434782608695652|0|22.999999999999986|1639.400469426336
1|1207|28.32|9|10|3|0.0091135045567522|0.0234631317315659|0.818181818181818|0|10.999999999999904|1235.9844758906381
3|1189|79.01|1|1|3|0.0185029436501262|0.0664507989907485|0.0454545454545455|0|22.000000000000053|1273.260277628259
2|1598|14.79|10|10|5|0.0018773466833541|0.0092553191489361|3.33333333333333|0|2.999999999999852|1612.9268861702126
3|387|77.81|9|4|0|0.0077519379844961|0.201059431524548|3.0|0|2.9999999999999907|480.45443436692517
5|157|33.89|11|3|3|0.146496815286624|0.215859872611465|0.478260869565217|0|22.999999999999968|198.20549108280252
3|1170|31.54|6|7|0|0.0196581196581197|0.026957264957265|0.260869565217391|0|23.00000000000005|1202.390232136752
4|179|90.91|6|0|5|0.0782122905027933|0.507877094972067|0.428571428571429|0|14.0|316.0811067039106
4|771|79.76|0|2|1|0.0311284046692607|0.103450064850843|0.0|0|24.0|859.0111771725032
4|642|80.45|2|3|4|0.0389408099688473|0.125311526479751|0.08|0|24.999999999999968|732.5313123052962
2|1759|98.46|5|4|4|0.0159181353041501|0.0559749857873792|0.178571428571429|1|28.00000000000003|1862.9712971006252
4|347|85.42|9|4|0|0.0144092219020173|0.246167146974063|1.8|0|5.000000000000003|453.44759769452423
4|150|47.39|9|10|1|0.166666666666667|0.315933333333333|0.36|0|25.00000000000005|212.3620806666666
1|1264|42.18|0|6|4|0.0142405063291139|0.033370253164557|0.0|0|17.999999999999968|1307.587557278481
4|1785|65.03|4|3|4|0.0078431372549019|0.0364313725490196|0.285714285714286|0|13.999999999999892|1852.3991321568626
2|315|33.18|2|7|4|0.0507936507936508|0.105333333333333|0.125|0|16.000000000000004|351.6749599999999
1|88|40.15|10|1|3|0.0113636363636364|0.45625|10.0|0|1.0000000000000033|146.46843750000002
1|1809|64.74|1|8|1|0.0127142067440575|0.035787728026534|0.0434782608695652|1|23.000000000000018|1876.0568975124377
6|1339|61.49|7|6|1|0.0141896938013443|0.0459223300970874|0.368421052631579|0|19.000000000000018|1403.31376407767
2|1173|29.03|8|2|5|0.0042625745950554|0.0247485080988917|1.6|0|4.999999999999984|1202.7484491901107
5|597|49.72|11|10|2|0.0452261306532663|0.0832830820770519|0.407407407407407|0|26.99999999999998|650.8608348408709
1|612|31.64|0|7|4|0.0130718954248366|0.0516993464052288|0.0|0|7.999999999999999|645.2757673202615
3|790|84.05|4|6|0|0.0240506329113924|0.106392405063291|0.210526315789474|0|18.999999999999996|882.9922816455694
5|33|65.62|5|1|5|0.0303030303030303|1.98848484848485|5.0|0|0.9999999999999999|229.10437575757604
3|1740|46.09|3|8|1|0.0097701149425287|0.0264885057471264|0.176470588235294|0|16.99999999999994|1787.3108552298852
2|1023|73.78|2|3|4|0.002932551319648|0.0721212121212121|0.666666666666667|0|2.999999999999904|1102.101103030303
4|1826|79.52|9|8|2|0.0109529025191676|0.0435487404162103|0.45|0|20.00000000000004|1908.982995837897
3|1422|6.21|8|7|3|0.0014064697609001|0.0043670886075949|4.0|0|1.999999999999942|1428.2371196202532
6|1200|19.99|7|9|4|0.0075|0.0166583333333333|0.777777777777778|0|9.0|1220.3230000833332
1|808|11.71|10|4|2|0.0148514851485149|0.0144925742574257|0.833333333333333|0|12.000000000000039|819.8797080445544
2|410|62.06|9|4|5|0.024390243902439|0.151365853658537|0.9|0|9.999999999999991|481.453764878049
5|1413|28.11|0|4|2|0.0084925690021231|0.0198938428874735|0.0|0|11.999999999999941|1441.669215923567
6|421|21.09|8|7|4|0.0475059382422803|0.0500950118764846|0.4|0|20.000000000000004|443.1465038004751
6|1060|99.75|8|2|1|0.0141509433962264|0.0941037735849057|0.533333333333333|0|14.999999999999984|1169.1368514150945
5|11|79.66|1|5|4|2.18181818181818|7.24181818181818|0.0416666666666667|0|23.99999999999998|667.5432363636362
3|448|65.18|2|4|5|0.0379464285714286|0.145491071428571|0.117647058823529|0|17.000000000000014|522.6631080357141
5|1814|8.37|8|6|0|0.0022050716648291|0.0046141124586549|2.0|0|3.9999999999999876|1822.408620121279
5|1184|88.05|6|8|5|0.0143581081081081|0.0743665540540541|0.352941176470588|0|16.99999999999999|1278.5979750844597
6|1704|94.06|6|6|2|0.0046948356807511|0.0551995305164319|0.75|0|7.999999999999875|1803.2520678403755
6|1488|41.73|3|9|1|0.0080645161290322|0.0280443548387097|0.25|0|11.999999999999915|1530.9002909274195
3|527|80.08|11|5|5|0.0303605313092979|0.151954459203036|0.6875|0|15.999999999999993|619.248513092979
3|1116|24.18|6|7|0|0.0134408602150538|0.0216666666666667|0.4|0|15.00000000000004|1140.7039
3|245|21.93|5|5|4|0.0163265306122449|0.0895102040816327|1.25|0|4.0|268.89295877551024
1|1814|91.08|4|5|0|0.0005512679162072|0.0502094818081588|4.0|0|0.9999999999998608|1909.6530796030875
4|1480|65.67|2|7|5|0.0202702702702703|0.0443716216216216|0.0666666666666667|0|30.000000000000043|1548.583884391892
5|1273|19.48|1|2|3|0.0196386488609584|0.0153024351924588|0.04|0|25.000000000000043|1292.7780914375494
5|1232|47.15|0|1|4|0.0016233766233766|0.0382711038961039|0.0|0|1.9999999999999714|1280.9544825487012
3|19|20.01|7|8|4|0.0526315789473684|1.05315789473684|7.0|0|0.9999999999999996|60.08368947368408
